instance,filesize,timeread,timeub,num_vars,num_cfs,ub_init,domsize_mean,domsize_stddev,domsize_coefvar,domsize_min,domsize_max,arity_mean,arity_stddev,arity_coefvar,arity_min,arity_max,density1,density2,density3,arity4plus
CVPR/SceneDecomp/6000288.uai,309136,0.025655,0.000347,189,694,874.3414738,8,0,0,8,8,1.727665706,0.4451610116,0.2576661735,1,2,1,0.01421254081,0,0
CVPR/SceneDecomp/6000289.uai,321364,0.026943,0.000377,194,720,877.722523,8,0,0,8,8,1.730555556,0.4436712024,0.2563750126,1,2,1,0.01404839485,0,0
CVPR/SceneDecomp/6000290.uai,315504,0.026156,0.000364,191,707,821.2697869,8,0,0,8,8,1.729844413,0.4440400273,0.2566936216,1,2,1,0.01421879306,0,0
CVPR/SceneDecomp/6000291.uai,302068,0.026404,0.000527,185,679,817.62277,8,0,0,8,8,1.727540501,0.4452250223,0.2577219013,1,2,1,0.01451233843,0,0
CVPR/SceneDecomp/6000292.uai,339105,0.028237,0.000379,205,759,1061.919185,8,0,0,8,8,1.729907773,0.4440072249,0.2566652579,1,2,1,0.01324725012,0,0
CVPR/SceneDecomp/6000293.uai,294144,0.024549,0.000461,180,661,867.4636993,8,0,0,8,8,1.727685325,0.4451509774,0.2576574396,1,2,1,0.01492861577,0,0
CVPR/SceneDecomp/6000294.uai,305272,0.026025,0.000399,185,685,742.7849519,8,0,0,8,8,1.729927007,0.443997265,0.2566566468,1,2,1,0.01468860165,0,0
CVPR/SceneDecomp/6000295.uai,299052,0.0251,0.000361,183,672,830.5399595,8,0,0,8,8,1.727678571,0.4451544318,0.2576604463,1,2,1,0.01468203927,0,0
CVPR/SceneDecomp/6000296.uai,328189,0.027867,0.000495,199,736,976.4250168,8,0,0,8,8,1.729619565,0.444156341,0.2567942396,1,2,1,0.01362874981,0,0
CVPR/SceneDecomp/6000297.uai,302822,0.025351,0.000365,185,680,745.1916826,8,0,0,8,8,1.727941176,0.4450200221,0.2575435022,1,2,1,0.01454171563,0,0
CVPR/SceneDecomp/6000298.uai,308676,0.025677,0.000329,187,692,842.0025836,8,0,0,8,8,1.729768786,0.4440791652,0.2567274706,1,2,1,0.01451900408,0,0
CVPR/SceneDecomp/6000299.uai,312684,0.025632,0.000391,189,701,847.252254,8,0,0,8,8,1.730385164,0.4437597055,0.2564514044,1,2,1,0.01440954632,0,0
CVPR/SceneDecomp/6000300.uai,313500,0.026207,0.000446,189,702,931.6656625,8,0,0,8,8,1.730769231,0.4435600998,0.2562791688,1,2,1,0.01443768997,0,0
CVPR/SceneDecomp/6000301.uai,312573,0.025775,0.00033,191,702,817.3330508,8,0,0,8,8,1.727920228,0.4450307514,0.2575528339,1,2,1,0.01408101405,0,0
CVPR/SceneDecomp/6000302.uai,307017,0.025439,0.000387,187,689,890.4474628,8,0,0,8,8,1.728592163,0.4446859827,0.2572532679,1,2,1,0.01443275257,0,0
CVPR/SceneDecomp/6000303.uai,315090,0.038632,0.000362,193,708,952.004996,8,0,0,8,8,1.72740113,0.4452962229,0.2577839132,1,2,1,0.01389788428,0,0
CVPR/SceneDecomp/6000304.uai,303934,0.025389,0.00041,185,682,1008.944681,8,0,0,8,8,1.728739003,0.4446104683,0.2571877349,1,2,1,0.01460047004,0,0
CVPR/SceneDecomp/6000305.uai,317662,0.027032,0.000454,194,713,889.621388,8,0,0,8,8,1.727910238,0.4450358673,0.2575572836,1,2,1,0.01386143903,0,0
CVPR/SceneDecomp/6000306.uai,296858,0.025248,0.000323,182,667,797.8341278,8,0,0,8,8,1.727136432,0.4454312981,0.2579016283,1,2,1,0.01472284621,0,0
CVPR/SceneDecomp/6000307.uai,310909,0.069289,0.000612,188,697,809.1333986,8,0,0,8,8,1.730272597,0.4438181285,0.2565018537,1,2,1,0.01447832518,0,0
CVPR/SceneDecomp/6000308.uai,304667,0.026477,0.000526,185,684,807.6355239,8,0,0,8,8,1.729532164,0.4442015149,0.2568333357,1,2,1,0.01465922444,0,0
CVPR/SceneDecomp/6000309.uai,314426,0.045232,0.000663,191,705,910.2174394,8,0,0,8,8,1.729078014,0.4444358935,0.2570363453,1,2,1,0.01416368145,0,0
CVPR/SceneDecomp/6000310.uai,283268,0.024033,0.000444,174,637,742.1944439,8,0,0,8,8,1.726844584,0.4455799981,0.2580313262,1,2,1,0.0153810378,0,0
CVPR/SceneDecomp/6000311.uai,304057,0.025565,0.000453,186,683,791.8627184,8,0,0,8,8,1.727672035,0.4451577747,0.2576633561,1,2,1,0.01444347573,0,0
CVPR/SceneDecomp/6000312.uai,294557,0.02484,0.000328,181,662,816.8265006,8,0,0,8,8,1.726586103,0.4457114964,0.258146116,1,2,1,0.01476365869,0,0
CVPR/SceneDecomp/6000313.uai,283843,0.023395,0.000315,174,638,772.3528961,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01541425819,0,0
CVPR/SceneDecomp/6000314.uai,290485,0.038412,0.000349,177,652,759.1044882,8,0,0,8,8,1.728527607,0.4447191616,0.2572820704,1,2,1,0.01524781715,0,0
CVPR/SceneDecomp/6000315.uai,310417,0.025936,0.000363,190,698,790.1238959,8,0,0,8,8,1.727793696,0.4450955312,0.2576091881,1,2,1,0.0141464773,0,0
CVPR/SceneDecomp/6000316.uai,316045,0.069395,0.000635,191,708,941.0490291,8,0,0,8,8,1.730225989,0.4438423077,0.2565227379,1,2,1,0.01424634886,0,0
CVPR/SceneDecomp/6000317.uai,317242,0.026895,0.000363,191,710,938.7104381,8,0,0,8,8,1.730985915,0.4434472988,0.256181922,1,2,1,0.01430146046,0,0
CVPR/SceneDecomp/6000318.uai,258461,0.038444,0.000404,160,583,738.9436566,8,0,0,8,8,1.725557461,0.4462329342,0.2586021875,1,2,1,0.01662735849,0,0
CVPR/SceneDecomp/6000319.uai,308755,0.054161,0.000428,188,693,892.8892913,8,0,0,8,8,1.728715729,0.4446224414,0.2571981235,1,2,1,0.01436454659,0,0
CVPR/SceneDecomp/6000320.uai,331867,0.028117,0.000391,201,744,896.2440284,8,0,0,8,8,1.72983871,0.4440429794,0.2566961746,1,2,1,0.01350746269,0,0
CVPR/SceneDecomp/6000321.uai,332568,0.02766,0.000365,201,746,836.3595786,8,0,0,8,8,1.730563003,0.4436673324,0.2563716731,1,2,1,0.01355721393,0,0
CVPR/SceneDecomp/6000322.uai,294263,0.024809,0.000396,179,660,857.4691432,8,0,0,8,8,1.728787879,0.4445853197,0.2571659168,1,2,1,0.01509635302,0,0
CVPR/SceneDecomp/6000323.uai,309509,0.025739,0.000389,188,694,875.8987343,8,0,0,8,8,1.729106628,0.4444211436,0.2570235614,1,2,1,0.01439299124,0,0
CVPR/SceneDecomp/6000324.uai,301465,0.02529,0.000373,184,677,876.8957931,8,0,0,8,8,1.728212703,0.4448808404,0.2574225034,1,2,1,0.01464124495,0,0
CVPR/SceneDecomp/6000325.uai,296594,0.02499,0.000412,181,666,769.525534,8,0,0,8,8,1.728228228,0.444872876,0.2574155825,1,2,1,0.01488643339,0,0
CVPR/SceneDecomp/6000326.uai,300213,0.02501,0.000383,182,673,843.1166809,8,0,0,8,8,1.729569094,0.4441824302,0.2568168174,1,2,1,0.01490498452,0,0
CVPR/SceneDecomp/6000327.uai,315069,0.025826,0.000317,192,707,852.2962921,8,0,0,8,8,1.728429986,0.4447693127,0.2573256171,1,2,1,0.01404341187,0,0
CVPR/SceneDecomp/6000328.uai,297376,0.024703,0.0003,182,668,830.0506575,8,0,0,8,8,1.72754491,0.4452227688,0.257719939,1,2,1,0.0147532026,0,0
CVPR/SceneDecomp/6000329.uai,307754,0.026324,0.000602,188,691,893.1771154,8,0,0,8,8,1.727930535,0.4450254723,0.2575482424,1,2,1,0.0143076573,0,0
CVPR/SceneDecomp/6000330.uai,296943,0.024867,0.000301,182,668,765.4306115,8,0,0,8,8,1.72754491,0.4452227688,0.257719939,1,2,1,0.0147532026,0,0
CVPR/SceneDecomp/6000331.uai,314912,0.026232,0.000409,191,706,865.9477202,8,0,0,8,8,1.729461756,0.4442378894,0.2568648238,1,2,1,0.01419123726,0,0
CVPR/SceneDecomp/6000332.uai,310312,0.026072,0.000367,190,698,939.2436966,8,0,0,8,8,1.727793696,0.4450955312,0.2576091881,1,2,1,0.0141464773,0,0
CVPR/SceneDecomp/6000333.uai,302147,0.025081,0.000349,185,679,855.3619656,8,0,0,8,8,1.727540501,0.4452250223,0.2577219013,1,2,1,0.01451233843,0,0
CVPR/SceneDecomp/6000334.uai,306273,0.025602,0.000439,187,688,835.3166679,8,0,0,8,8,1.728197674,0.4448885494,0.2574292027,1,2,1,0.01440400207,0,0
CVPR/SceneDecomp/6000335.uai,300867,0.043069,0.000799,183,675,867.8366575,8,0,0,8,8,1.728888889,0.4445333244,0.2571208175,1,2,1,0.01477211313,0,0
CVPR/SceneDecomp/6000336.uai,321041,0.0276,0.000409,196,721,815.6041644,8,0,0,8,8,1.72815534,0.4449102616,0.2574480728,1,2,1,0.01373626374,0,0
CVPR/SceneDecomp/6000337.uai,314589,0.026016,0.000376,192,706,829.7530671,8,0,0,8,8,1.728045326,0.444966661,0.2574971005,1,2,1,0.01401614311,0,0
CVPR/SceneDecomp/6000338.uai,320830,0.027398,0.000413,196,721,897.4011427,8,0,0,8,8,1.72815534,0.4449102616,0.2574480728,1,2,1,0.01373626374,0,0
CVPR/SceneDecomp/6000339.uai,315409,0.02638,0.000359,191,707,732.4506868,8,0,0,8,8,1.729844413,0.4440400273,0.2566936216,1,2,1,0.01421879306,0,0
CVPR/SceneDecomp/6000340.uai,304686,0.025455,0.000407,187,685,944.8115054,8,0,0,8,8,1.727007299,0.4454971224,0.2579590269,1,2,1,0.01431775056,0,0
CVPR/SceneDecomp/6000341.uai,296160,0.065381,0.000636,181,665,847.6790729,8,0,0,8,8,1.727819549,0.4450822993,0.2575976754,1,2,1,0.01485573972,0,0
CVPR/SceneDecomp/6000342.uai,311427,0.025867,0.000342,189,699,922.5689432,8,0,0,8,8,1.729613734,0.4441593556,0.2567968483,1,2,1,0.01435325903,0,0
CVPR/SceneDecomp/6000343.uai,339641,0.027685,0.000406,205,761,1016.821638,8,0,0,8,8,1.730617608,0.4436389508,0.2563471842,1,2,1,0.01329507413,0,0
CVPR/SceneDecomp/6000344.uai,317766,0.026333,0.000386,193,713,883.7777413,8,0,0,8,8,1.729312763,0.4443148171,0.2569314393,1,2,1,0.0140328152,0,0
CVPR/SceneDecomp/6000345.uai,322698,0.027211,0.000396,197,725,837.162948,8,0,0,8,8,1.728275862,0.4448484358,0.2573943463,1,2,1,0.01367450534,0,0
CVPR/SceneDecomp/6000346.uai,311336,0.025925,0.000434,189,698,887.5485661,8,0,0,8,8,1.729226361,0.4443593989,0.2569700584,1,2,1,0.01432511539,0,0
CVPR/SceneDecomp/6000347.uai,303276,0.025624,0.000397,186,682,848.7185699,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01441441441,0,0
CVPR/SceneDecomp/6000348.uai,304423,0.025159,0.000367,187,685,805.476229,8,0,0,8,8,1.727007299,0.4454971224,0.2579590269,1,2,1,0.01431775056,0,0
CVPR/SceneDecomp/6000349.uai,291144,0.02447,0.000349,177,653,835.7337703,8,0,0,8,8,1.728943338,0.4445052843,0.2570965019,1,2,1,0.01527991782,0,0
CVPR/SceneDecomp/6000350.uai,277826,0.024793,0.00043,170,624,750.7350105,8,0,0,8,8,1.727564103,0.4452129594,0.2577113977,1,2,1,0.01580229725,0,0
CVPR/SceneDecomp/6000351.uai,297363,0.024834,0.000266,183,669,823.729164,8,0,0,8,8,1.726457399,0.445776902,0.2582032446,1,2,1,0.01459196541,0,0
CVPR/SceneDecomp/6000352.uai,312778,0.026192,0.000369,191,703,889.5053871,8,0,0,8,8,1.728307255,0.4448323251,0.2573803494,1,2,1,0.01410856985,0,0
CVPR/SceneDecomp/6000353.uai,318853,0.026608,0.000433,194,716,944.9463718,8,0,0,8,8,1.729050279,0.4444501879,0.2570487355,1,2,1,0.01394156295,0,0
CVPR/SceneDecomp/6000354.uai,309087,0.026043,0.0004,189,694,979.9860021,8,0,0,8,8,1.727665706,0.4451610116,0.2576661735,1,2,1,0.01421254081,0,0
CVPR/SceneDecomp/6000355.uai,310717,0.026071,0.000416,190,698,889.2139632,8,0,0,8,8,1.727793696,0.4450955312,0.2576091881,1,2,1,0.0141464773,0,0
CVPR/SceneDecomp/8000811.uai,262153,0.022294,0.000483,162,590,955.7836652,8,0,0,8,8,1.725423729,0.4463005069,0.258661394,1,2,1,0.01640978453,0,0
CVPR/SceneDecomp/8001155.uai,315179,0.026666,0.000525,191,707,827.617743,8,0,0,8,8,1.729844413,0.4440400273,0.2566936216,1,2,1,0.01421879306,0,0
CVPR/SceneDecomp/8001974.uai,312075,0.027368,0.000364,189,699,822.9281486,8,0,0,8,8,1.729613734,0.4441593556,0.2567968483,1,2,1,0.01435325903,0,0
CVPR/SceneDecomp/8002274.uai,271919,0.023413,0.000364,168,612,928.5508636,8,0,0,8,8,1.725490196,0.4462669285,0.2586319699,1,2,1,0.01582549187,0,0
CVPR/SceneDecomp/8002764.uai,258009,0.02223,0.0004,159,580,898.1260761,8,0,0,8,8,1.725862069,0.4460788336,0.2584672562,1,2,1,0.01675821989,0,0
CVPR/SceneDecomp/8003131.uai,279603,0.057087,0.000427,171,628,803.4397382,8,0,0,8,8,1.727707006,0.4451398873,0.2576477873,1,2,1,0.01572067423,0,0
CVPR/SceneDecomp/8003836.uai,306732,0.025343,0.000358,187,688,1034.323922,8,0,0,8,8,1.728197674,0.4448885494,0.2574292027,1,2,1,0.01440400207,0,0
CVPR/SceneDecomp/8003952.uai,262749,0.021764,0.000217,162,591,706.9793477,8,0,0,8,8,1.725888325,0.4460655386,0.2584556209,1,2,1,0.01644812514,0,0
CVPR/SceneDecomp/8004573.uai,259427,0.021701,0.000292,159,583,723.49743,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01687763713,0,0
CVPR/SceneDecomp/8005616.uai,263932,0.022502,0.000386,163,595,890.5090105,8,0,0,8,8,1.72605042,0.4459834162,0.2583837708,1,2,1,0.0163599182,0,0
CVPR/SceneDecomp/8006160.uai,282382,0.02337,0.000347,174,635,1035.564315,8,0,0,8,8,1.725984252,0.446016948,0.258413104,1,2,1,0.01531459704,0,0
CVPR/SceneDecomp/8006302.uai,305296,0.025458,0.000369,186,685,1025.584573,8,0,0,8,8,1.728467153,0.4447502219,0.2573090388,1,2,1,0.01450159837,0,0
CVPR/SceneDecomp/8008099.uai,260447,0.022351,0.000417,161,586,829.6531286,8,0,0,8,8,1.725255973,0.4463852,0.2587356352,1,2,1,0.0164984472,0,0
CVPR/SceneDecomp/8008545.uai,297625,0.024582,0.000325,182,668,928.389257,8,0,0,8,8,1.72754491,0.4452227688,0.257719939,1,2,1,0.0147532026,0,0
CVPR/SceneDecomp/8008998.uai,284629,0.023473,0.000337,174,639,991.7525273,8,0,0,8,8,1.727699531,0.4451437114,0.2576511156,1,2,1,0.01544747857,0,0
CVPR/SceneDecomp/9000001.uai,306289,0.02558,0.000377,186,687,828.3228304,8,0,0,8,8,1.729257642,0.444343261,0.2569560777,1,2,1,0.01455972101,0,0
CVPR/SceneDecomp/9000002.uai,296363,0.024892,0.000527,181,665,956.2261735,8,0,0,8,8,1.727819549,0.4450822993,0.2575976754,1,2,1,0.01485573972,0,0
CVPR/SceneDecomp/9000003.uai,272166,0.022906,0.000248,167,612,790.1480531,8,0,0,8,8,1.727124183,0.4454375439,0.2579070737,1,2,1,0.01605223288,0,0
CVPR/SceneDecomp/9000029.uai,294204,0.024504,0.000307,180,661,784.2905224,8,0,0,8,8,1.727685325,0.4451509774,0.2576574396,1,2,1,0.01492861577,0,0
CVPR/SceneDecomp/9000127.uai,286179,0.023775,0.0003,175,643,940.1658403,8,0,0,8,8,1.727838258,0.4450727223,0.2575893433,1,2,1,0.01536945813,0,0
CVPR/SceneDecomp/9000136.uai,321755,0.026927,0.000364,197,723,1014.708394,8,0,0,8,8,1.727524205,0.4452333504,0.2577291532,1,2,1,0.01362270797,0,0
CVPR/SceneDecomp/9000210.uai,295272,0.024598,0.000325,180,663,943.021182,8,0,0,8,8,1.728506787,0.4447298597,0.2572913586,1,2,1,0.01499068901,0,0
CVPR/SceneDecomp/9000288.uai,305516,0.030206,0.000469,186,686,803.8675504,8,0,0,8,8,1.728862974,0.4445466671,0.2571323892,1,2,1,0.01453065969,0,0
CVPR/SceneDecomp/9000395.uai,294343,0.025139,0.000415,178,660,875.2630004,8,0,0,8,8,1.73030303,0.4438023369,0.2564882157,1,2,1,0.01529867327,0,0
CVPR/SceneDecomp/9000747.uai,307955,0.025397,0.000357,189,693,922.805235,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01418439716,0,0
CVPR/SceneDecomp/9000868.uai,312985,0.025851,0.000369,190,702,1013.155082,8,0,0,8,8,1.729344729,0.4442983177,0.2569171491,1,2,1,0.01425786689,0,0
CVPR/SceneDecomp/9000875.uai,316728,0.02697,0.000353,193,711,823.8084993,8,0,0,8,8,1.728551336,0.4447069673,0.2572714839,1,2,1,0.01397884283,0,0
CVPR/SceneDecomp/9000928.uai,301549,0.025351,0.000471,184,677,1021.805905,8,0,0,8,8,1.728212703,0.4448808404,0.2574225034,1,2,1,0.01464124495,0,0
CVPR/SceneDecomp/9000933.uai,308161,0.025145,0.000301,187,691,819.6300138,8,0,0,8,8,1.729377713,0.4442812899,0.2569024028,1,2,1,0.01449025358,0,0
CVPR/SceneDecomp/9000989.uai,318414,0.026518,0.000463,195,715,1010.16595,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01374570447,0,0
CVPR/SceneDecomp/9001001.uai,325174,0.027231,0.00045,198,730,881.9578246,8,0,0,8,8,1.728767123,0.4445960001,0.2571751823,1,2,1,0.01363892734,0,0
CVPR/SceneDecomp/9001034.uai,289275,0.024447,0.00034,175,648,782.4054192,8,0,0,8,8,1.729938272,0.4439914315,0.2566516036,1,2,1,0.01553366174,0,0
CVPR/SceneDecomp/9001071.uai,279347,0.023746,0.000465,171,628,864.9431362,8,0,0,8,8,1.727707006,0.4451398873,0.2576477873,1,2,1,0.01572067423,0,0
CVPR/SceneDecomp/9001184.uai,311680,0.061558,0.000455,190,700,926.6996994,8,0,0,8,8,1.728571429,0.4446966405,0.2572625193,1,2,1,0.0142021721,0,0
CVPR/SceneDecomp/9001300.uai,298335,0.02456,0.000326,182,669,1122.354056,8,0,0,8,8,1.727952167,0.4450143923,0.2575386059,1,2,1,0.01478355898,0,0
CVPR/SceneDecomp/9001317.uai,303031,0.026824,0.000423,184,680,840.9924226,8,0,0,8,8,1.729411765,0.444263708,0.2568871781,1,2,1,0.01473033975,0,0
CVPR/SceneDecomp/9001619.uai,323382,0.026923,0.000449,197,726,877.8876951,8,0,0,8,8,1.728650138,0.4446561756,0.2572273972,1,2,1,0.01370040402,0,0
CVPR/SceneDecomp/9001713.uai,308133,0.026431,0.000419,188,692,892.6039789,8,0,0,8,8,1.728323699,0.4448238846,0.2573730168,1,2,1,0.01433610195,0,0
CVPR/SceneDecomp/9001991.uai,307725,0.026069,0.000429,186,690,744.6624499,8,0,0,8,8,1.730434783,0.4437339416,0.2564291623,1,2,1,0.01464690497,0,0
CVPR/SceneDecomp/9002004.uai,259735,0.022405,0.000402,160,584,886.0612451,8,0,0,8,8,1.726027397,0.4459950848,0.2583939777,1,2,1,0.01666666667,0,0
CVPR/SceneDecomp/9002021.uai,301859,0.02512,0.000365,184,678,783.6821299,8,0,0,8,8,1.728613569,0.4446749778,0.2572437159,1,2,1,0.01467094322,0,0
CVPR/SceneDecomp/9002090.uai,314669,0.026594,0.000582,192,707,871.8249584,8,0,0,8,8,1.728429986,0.4447693127,0.2573256171,1,2,1,0.01404341187,0,0
CVPR/SceneDecomp/9002114.uai,290447,0.024024,0.000315,179,654,831.8066046,8,0,0,8,8,1.726299694,0.445856982,0.2582732208,1,2,1,0.01490804093,0,0
CVPR/SceneDecomp/9002474.uai,303794,0.071292,0.000509,184,681,791.5886898,8,0,0,8,8,1.729809104,0.444058302,0.2567094259,1,2,1,0.01476003801,0,0
CVPR/SceneDecomp/9002577.uai,290007,0.024146,0.000333,179,652,1087.997657,8,0,0,8,8,1.725460123,0.4462821227,0.2586452836,1,2,1,0.01484527023,0,0
CVPR/SceneDecomp/9002827.uai,267481,0.022373,0.000262,165,602,1001.807552,8,0,0,8,8,1.725913621,0.4460527275,0.25844441,1,2,1,0.01614929786,0,0
CVPR/SceneDecomp/9002861.uai,321112,0.027826,0.000363,195,721,892.4037607,8,0,0,8,8,1.729542302,0.4441962758,0.256828801,1,2,1,0.01390430875,0,0
CVPR/SceneDecomp/9002972.uai,286863,0.024009,0.000367,175,644,878.0632807,8,0,0,8,8,1.72826087,0.4448561289,0.2574010306,1,2,1,0.01540229885,0,0
CVPR/SceneDecomp/9003116.uai,300210,0.025145,0.000308,182,673,847.7552776,8,0,0,8,8,1.729569094,0.4441824302,0.2568168174,1,2,1,0.01490498452,0,0
CVPR/SceneDecomp/9003135.uai,322982,0.026733,0.000388,196,724,878.7916753,8,0,0,8,8,1.729281768,0.4443308124,0.2569452941,1,2,1,0.01381475667,0,0
CVPR/SceneDecomp/9003234.uai,301416,0.025451,0.000343,184,677,812.8374868,8,0,0,8,8,1.728212703,0.4448808404,0.2574225034,1,2,1,0.01464124495,0,0
CVPR/SceneDecomp/9003250.uai,283729,0.023994,0.000313,172,636,882.7868048,8,0,0,8,8,1.729559748,0.4441872599,0.2568209976,1,2,1,0.01577587379,0,0
CVPR/SceneDecomp/9003301.uai,299913,0.024998,0.0004,184,674,737.3617147,8,0,0,8,8,1.727002967,0.4454993298,0.2579609521,1,2,1,0.01455215015,0,0
CVPR/SceneDecomp/9003333.uai,308121,0.025733,0.000397,189,693,776.5600233,8,0,0,8,8,1.727272727,0.4453617714,0.2578410256,1,2,1,0.01418439716,0,0
CVPR/SceneDecomp/9003339.uai,312508,0.026241,0.000384,190,701,825.55559,8,0,0,8,8,1.728958631,0.4444974078,0.2570896723,1,2,1,0.01423001949,0,0
CVPR/SceneDecomp/9003378.uai,296635,0.036324,0.000421,181,666,883.2746684,8,0,0,8,8,1.728228228,0.444872876,0.2574155825,1,2,1,0.01488643339,0,0
CVPR/SceneDecomp/9003423.uai,289569,0.025314,0.000387,177,651,865.2366263,8,0,0,8,8,1.728110599,0.4449332024,0.2574680131,1,2,1,0.01521571649,0,0
CVPR/SceneDecomp/9003585.uai,257357,0.022207,0.000348,159,580,646.4205098,8,0,0,8,8,1.725862069,0.4460788336,0.2584672562,1,2,1,0.01675821989,0,0
CVPR/SceneDecomp/9003635.uai,299979,0.068048,0.000465,182,673,914.166955,8,0,0,8,8,1.729569094,0.4441824302,0.2568168174,1,2,1,0.01490498452,0,0
CVPR/SceneDecomp/9003836.uai,306417,0.025345,0.000367,186,687,852.8034018,8,0,0,8,8,1.729257642,0.444343261,0.2569560777,1,2,1,0.01455972101,0,0
CVPR/SceneDecomp/9004060.uai,305715,0.025426,0.000341,188,688,858.6159387,8,0,0,8,8,1.726744186,0.4456310964,0.2580759212,1,2,1,0.01422232336,0,0
CVPR/SceneDecomp/9004066.uai,302811,0.025001,0.000282,184,679,1127.463247,8,0,0,8,8,1.729013255,0.4444692668,0.2570652744,1,2,1,0.01470064148,0,0
CVPR/SceneDecomp/9004070.uai,294854,0.024529,0.000364,180,662,930.6413088,8,0,0,8,8,1.728096677,0.4449403399,0.2574742177,1,2,1,0.01495965239,0,0
CVPR/SceneDecomp/9004199.uai,294941,0.064019,0.000526,179,662,854.3620889,8,0,0,8,8,1.729607251,0.4441627071,0.2567997486,1,2,1,0.01515912372,0,0
CVPR/SceneDecomp/9004242.uai,305333,0.025393,0.000339,186,685,862.7393303,8,0,0,8,8,1.728467153,0.4447502219,0.2573090388,1,2,1,0.01450159837,0,0
CVPR/SceneDecomp/9004294.uai,292226,0.024506,0.000377,179,656,1134.740155,8,0,0,8,8,1.727134146,0.4454324635,0.2579026444,1,2,1,0.01497081163,0,0
CVPR/SceneDecomp/9004353.uai,317964,0.02662,0.000385,194,714,1009.932177,8,0,0,8,8,1.728291317,0.4448405049,0.2573874558,1,2,1,0.013888147,0,0
CVPR/SceneDecomp/9004368.uai,285776,0.024227,0.000404,175,642,882.1402042,8,0,0,8,8,1.72741433,0.4452894816,0.2577780407,1,2,1,0.01533661741,0,0
CVPR/SceneDecomp/9004383.uai,304436,0.025395,0.000311,187,684,1117.398194,8,0,0,8,8,1.726608187,0.4457002687,0.2581363114,1,2,1,0.01428900006,0,0
CVPR/SceneDecomp/9004427.uai,306347,0.025644,0.000429,186,687,957.8427658,8,0,0,8,8,1.729257642,0.444343261,0.2569560777,1,2,1,0.01455972101,0,0
CVPR/SceneDecomp/9004520.uai,292062,0.024659,0.00048,180,657,894.1697346,8,0,0,8,8,1.726027397,0.4459950848,0.2583939777,1,2,1,0.01480446927,0,0
CVPR/SceneDecomp/9004581.uai,274907,0.023117,0.000317,168,617,936.9213151,8,0,0,8,8,1.727714749,0.4451359266,0.2576443403,1,2,1,0.01600370687,0,0
CVPR/SceneDecomp/9004766.uai,269807,0.022338,0.000326,166,607,1009.099069,8,0,0,8,8,1.726523888,0.445743119,0.258173734,1,2,1,0.0161007667,0,0
CVPR/SceneDecomp/9004879.uai,297413,0.058001,0.000469,182,669,850.6015716,8,0,0,8,8,1.727952167,0.4450143923,0.2575386059,1,2,1,0.01478355898,0,0
CVPR/SceneDecomp/9004965.uai,251086,0.021362,0.000292,155,565,724.8337518,8,0,0,8,8,1.725663717,0.4461792094,0.2585551316,1,2,1,0.01717637202,0,0
CVPR/SceneDecomp/9004971.uai,291806,0.024555,0.000429,177,655,749.6993405,8,0,0,8,8,1.729770992,0.4440780236,0.2567264832,1,2,1,0.01534411916,0,0
CVPR/SceneDecomp/9005011.uai,315641,0.026391,0.000442,193,709,928.1069322,8,0,0,8,8,1.727785614,0.4450996678,0.2576127873,1,2,1,0.01392487047,0,0
CVPR/SceneDecomp/9005105.uai,308580,0.025834,0.000382,187,692,892.1296324,8,0,0,8,8,1.729768786,0.4440791652,0.2567274706,1,2,1,0.01451900408,0,0
CVPR/SceneDecomp/9005245.uai,290333,0.024179,0.000304,178,652,1147.495512,8,0,0,8,8,1.726993865,0.4455039677,0.2579649973,1,2,1,0.01504475338,0,0
CVPR/SceneDecomp/9005273.uai,261517,0.022403,0.000388,162,589,751.7635379,8,0,0,8,8,1.724957555,0.446535663,0.2588676236,1,2,1,0.01637144391,0,0
CVPR/SceneDecomp/9005294.uai,313532,0.026428,0.00039,191,704,936.4524008,8,0,0,8,8,1.728693182,0.4446340389,0.2572081869,1,2,1,0.01413612565,0,0
MaxCSP/BlackHole-13/BlackHole-4-13-e-0_ext_1000.uai,11335107,1.254992,0.030812,205,1651,13318.15218,31.89268293,16.5009444,0.5173896606,2,50,1.875832829,0.3297721713,0.1758004052,1,2,1,0.03457675753,0,0
MaxCSP/BlackHole-13/BlackHole-4-13-e-1_ext_1000.uai,11335107,1.241602,0.026335,205,1651,13318.15218,31.89268293,16.5009444,0.5173896606,2,50,1.875832829,0.3297721713,0.1758004052,1,2,1,0.03457675753,0,0
MaxCSP/BlackHole-13/BlackHole-4-13-e-2_ext_1000.uai,11335112,1.284277,0.02875,205,1651,13318.15218,31.89268293,16.5009444,0.5173896606,2,50,1.875832829,0.3297721713,0.1758004052,1,2,1,0.03457675753,0,0
MaxCSP/BlackHole-13/BlackHole-4-13-e-3_ext_1000.uai,11335111,1.313223,0.023773,205,1651,13318.15218,31.89268293,16.5009444,0.5173896606,2,50,1.875832829,0.3297721713,0.1758004052,1,2,1,0.03457675753,0,0
